age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_emi_eligibility,predicted_emi_eligibility,prediction_correct,prediction_error
48.0,Female,Married,Graduate,53500.0,Government,7.7,Startup,Family,0.0,3,2,3400.0,14200.0,3200.0,10700.0,4800.0,No,0.0,693.0,140100.0,64600.0,E-commerce Shopping EMI,117000.0,18,Eligible,9460.0,Eligible,High_Risk,False,True
32.0,Male,Single,Graduate,68800.0,Private,1.4,Large Indian,Own,0.0,1,0,0.0,0.0,9500.0,16300.0,12800.0,No,0.0,610.0,168700.0,35400.0,Education EMI,317000.0,32,High_Risk,12080.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,92600.0,Government,7.1,Startup,Family,0.0,4,3,12900.0,0.0,8200.0,26000.0,17500.0,No,0.0,818.0,242600.0,127700.0,Education EMI,343000.0,29,Eligible,18480.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,116600.0,Private,2.6,Mid-size,Rented,0.0,4,3,4900.0,0.0,15200.0,32200.0,7800.0,No,0.0,571.0,421300.0,137100.0,Vehicle EMI,729000.0,59,Not_Eligible,9080.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,55200.0,Private,8.2,Large Indian,Own,0.0,4,3,13000.0,0.0,6600.0,13000.0,10400.0,No,0.0,621.0,193000.0,107800.0,E-commerce Shopping EMI,54000.0,12,High_Risk,4880.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,89700.0,Self-employed,9.5,Large Indian,Own,17164.0,4,3,7700.0,0.0,11500.0,18900.0,14600.0,No,0.0,674.0,80600.0,46600.0,Home Appliances EMI,111000.0,15,Eligible,13320.0,Eligible,High_Risk,False,True
32.0,male,Married,Post Graduate,95300.0,Private,0.7,Mid-size,Own,0.0,3,2,6600.0,13800.0,7500.0,27800.0,13100.0,Yes,13700.0,684.0,263500.0,114200.0,Home Appliances EMI,51000.0,16,High_Risk,3584.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,79300.0,Self-employed,5.2,Large Indian,Rented,22200.0,2,1,7700.0,0.0,10500.0,12100.0,7200.0,No,0.0,725.0,152100.0,34300.0,Personal Loan EMI,242000.0,43,Not_Eligible,7056.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,Post Graduate,34700.0,Private,0.8,Large Indian,Rented,10500.0,4,3,2100.0,0.0,3900.0,5800.0,6300.0,No,0.0,682.0,160800.0,90500.0,Home Appliances EMI,39000.0,20,High_Risk,2440.0,High_Risk,Eligible,False,True
32.0,Male,Single,Graduate,109100.0,Private,0.5,Mid-size,Own,16297.0,2,1,6800.0,0.0,8900.0,18700.0,16300.0,Yes,28300.0,687.0,422800.0,169800.0,Home Appliances EMI,131000.0,25,Eligible,8428.0,Eligible,Not_Eligible,False,True
48.0,Female,Married,Graduate,39100.0,Private,14.3,Large Indian,Family,0.0,3,2,0.0,0.0,5100.0,7300.0,6500.0,No,0.0,621.0,202900.0,120300.0,Education EMI,284000.0,43,Not_Eligible,8080.0,Not_Eligible,High_Risk,False,True
38.0,Male,Single,Post Graduate,79400.0,Self-employed,3.9,Mid-size,Own,0.0,1,0,0.0,0.0,11400.0,18200.0,7200.0,No,0.0,747.0,100000.0,46200.0,Education EMI,229000.0,20,High_Risk,15336.0,High_Risk,Eligible,False,True
27.0,Male,Single,Post Graduate,37200.0,Private,1.0,Large Indian,Own,0.0,1,0,0.0,0.0,4000.0,9700.0,4500.0,No,0.0,640.0,62200.0,26100.0,Personal Loan EMI,168000.0,35,Not_Eligible,6080.0,Not_Eligible,High_Risk,False,True
27.0,Male,Married,Post Graduate,113600.0,Government,2.3,Large Indian,Own,0.0,3,2,14600.0,22800.0,15500.0,23200.0,11100.0,No,0.0,823.0,711300.0,216200.0,E-commerce Shopping EMI,190000.0,12,High_Risk,17424.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,40600.0,Private,3.3,Large Indian,Family,0.0,4,3,2200.0,0.0,5600.0,8000.0,5100.0,No,0.0,650.0,318200.0,135300.0,Home Appliances EMI,294000.0,33,High_Risk,10835.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Graduate,59600.0,Private,1.0,Large Indian,Own,0.0,1,0,0.0,0.0,6300.0,10500.0,10400.0,Yes,10500.0,526.0,391200.0,159800.0,Home Appliances EMI,65000.0,20,High_Risk,4215.75,High_Risk,Eligible,False,True
32.0,Female,Single,Post Graduate,86900.0,Self-employed,1.9,Mid-size,Own,0.0,1,0,0.0,0.0,10000.0,20100.0,12700.0,Yes,15600.0,745.0,145800.0,53700.0,Education EMI,220000.0,45,High_Risk,7182.0,High_Risk,Eligible,False,True
32.0,Male,Married,Post Graduate,45200.0,Private,1.3,Large Indian,Family,0.0,3,2,5700.0,0.0,6000.0,11800.0,2500.0,No,0.0,745.0,137400.0,72800.0,Home Appliances EMI,99000.0,14,Eligible,9600.0,Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,52700.0,Self-employed,17.9,Mid-size,Own,0.0,3,2,11700.0,0.0,5000.0,12300.0,4200.0,No,0.0,676.0,158800.0,77400.0,Vehicle EMI,279000.0,49,Eligible,8775.0,Eligible,High_Risk,False,True
32.0,Female,Single,Graduate,41300.0,Private,4.8,Mid-size,Own,0.0,1,0,0.0,0.0,5200.0,12000.0,3800.0,No,0.0,718.0,48800.0,19100.0,E-commerce Shopping EMI,104000.0,18,Eligible,8120.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,57400.0,Self-employed,0.5,Startup,Family,0.0,2,1,0.0,0.0,5300.0,14500.0,3000.0,Yes,9300.0,612.0,239500.0,65000.0,E-commerce Shopping EMI,74000.0,13,High_Risk,6375.6,High_Risk,Not_Eligible,False,True
48.0,Male,Married,High School,80500.0,Private,2.3,Large Indian,Family,0.0,5,4,4200.0,0.0,5400.0,21600.0,13500.0,No,0.0,752.0,259500.0,67900.0,Vehicle EMI,847000.0,51,High_Risk,21480.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,90800.0,Government,3.4,MNC,Family,0.0,2,1,2200.0,10200.0,6600.0,17400.0,12700.0,No,0.0,768.0,161500.0,92000.0,Home Appliances EMI,269000.0,15,High_Risk,22017.6,High_Risk,Eligible,False,True
48.0,Female,Married,High School,38000.0,Private,15.9,Startup,Family,0.0,3,2,2900.0,0.0,1900.0,10600.0,4900.0,No,0.0,632.0,142400.0,36100.0,Vehicle EMI,315000.0,55,Not_Eligible,7080.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,Professional,72100.0,Self-employed,1.0,Startup,Rented,14800.0,3,2,0.0,0.0,6600.0,15100.0,11500.0,No,0.0,797.0,89400.0,33400.0,Personal Loan EMI,352000.0,45,Not_Eligible,10411.2,Not_Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,33900.0,Private,3.3,Mid-size,Family,0.0,3,2,0.0,0.0,4300.0,9100.0,2900.0,No,0.0,737.0,146100.0,29900.0,E-commerce Shopping EMI,137000.0,23,Eligible,8800.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,60000.0,Self-employed,15.0,Large Indian,Rented,10700.0,4,3,11400.0,0.0,5500.0,14000.0,3600.0,No,0.0,682.0,109200.0,34500.0,E-commerce Shopping EMI,93000.0,19,Not_Eligible,5328.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,High School,56700.0,Private,10.4,Large Indian,Own,0.0,3,2,8000.0,0.0,5200.0,13600.0,4700.0,No,0.0,734.0,263400.0,134700.0,Education EMI,418000.0,40,Not_Eligible,12600.0,Not_Eligible,High_Risk,False,True
58.0,Female,Married,Professional,40100.0,Government,0.9,Large Indian,Own,0.0,5,4,6200.0,0.0,4400.0,10400.0,5900.0,No,0.0,776.0,278600.0,66200.0,Education EMI,317000.0,48,High_Risk,8712.0,High_Risk,Not_Eligible,False,True
58.0,Male,Married,Professional,72000.0,Private,22.8,MNC,Family,0.0,3,2,4800.0,0.0,9200.0,15600.0,13400.0,No,0.0,622.0,195900.0,75900.0,Vehicle EMI,345000.0,59,High_Risk,9280.0,High_Risk,Eligible,False,True
32.0,Male,Married,High School,71800.0,Private,0.5,Large Indian,Family,0.0,4,3,7700.0,0.0,7600.0,14300.0,4200.0,No,0.0,721.0,168200.0,80600.0,Education EMI,403000.0,32,High_Risk,15200.0,High_Risk,Not_Eligible,False,True
58.0,Female,Married,Graduate,40600.0,Private,1.9,MNC,Own,0.0,4,3,0.0,0.0,3700.0,9600.0,4400.0,No,0.0,701.0,268100.0,56100.0,E-commerce Shopping EMI,151000.0,18,Eligible,12595.0,Eligible,High_Risk,False,True
32.0,Male,Married,Graduate,49600.0,Government,0.5,Large Indian,Family,0.0,3,2,3800.0,6400.0,5200.0,12800.0,5000.0,No,0.0,709.0,379500.0,135600.0,Vehicle EMI,343000.0,62,Eligible,9020.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,37000.0,Private,0.5,MNC,Own,0.0,3,2,0.0,0.0,3900.0,6500.0,6900.0,No,0.0,691.0,73400.0,42100.0,Personal Loan EMI,151000.0,32,High_Risk,6304.0,High_Risk,Eligible,False,True
58.0,Female,Married,Post Graduate,75900.0,Government,13.8,MNC,Rented,25800.0,3,2,0.0,0.0,7300.0,13600.0,14600.0,No,0.0,815.0,519800.0,109000.0,Home Appliances EMI,217000.0,25,High_Risk,10599.6,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,45200.0,Government,1.7,Startup,Family,0.0,4,3,6200.0,0.0,3700.0,13200.0,6400.0,No,0.0,764.0,304300.0,102200.0,Home Appliances EMI,226000.0,33,Eligible,10362.0,Eligible,High_Risk,False,True
27.0,Male,Single,Professional,171900.0,Private,0.9,Large Indian,Rented,59300.0,3,2,0.0,9300.0,21500.0,33400.0,22200.0,No,0.0,691.0,144400.0,82000.0,Home Appliances EMI,79000.0,10,High_Risk,8384.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,47800.0,Private,13.3,MNC,Own,0.0,4,3,0.0,0.0,6700.0,13700.0,5500.0,Yes,9600.0,775.0,195900.0,146900.0,Vehicle EMI,151000.0,32,High_Risk,5682.6,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,92400.0,Private,8.6,Large Indian,Own,0.0,3,2,0.0,0.0,9500.0,17700.0,11400.0,Yes,15200.0,792.0,273900.0,85400.0,Home Appliances EMI,278000.0,19,High_Risk,16212.0,High_Risk,Not_Eligible,False,True
58.0,Female,Married,Graduate,67100.0,Private,11.8,Startup,Rented,21700.0,3,2,0.0,0.0,5700.0,11800.0,12900.0,No,0.0,614.0,106100.0,56200.0,E-commerce Shopping EMI,93000.0,22,Not_Eligible,4800.0,Not_Eligible,High_Risk,False,True
32.0,Male,Single,Graduate,46300.0,Government,0.5,Mid-size,Family,0.0,1,0,0.0,0.0,6700.0,7400.0,7900.0,No,0.0,823.0,110100.0,29400.0,E-commerce Shopping EMI,196000.0,16,High_Risk,14580.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Professional,51700.0,Private,10.0,Startup,Own,0.0,4,3,0.0,0.0,7700.0,11100.0,8800.0,Yes,16900.0,645.0,325700.0,71100.0,Education EMI,151000.0,33,Eligible,8176.0,Eligible,Not_Eligible,False,True
48.0,Male,Married,Graduate,86700.0,Self-employed,6.0,Mid-size,Rented,15000.0,3,2,0.0,0.0,8600.0,24200.0,9500.0,Yes,10800.0,743.0,46000.0,14600.0,Vehicle EMI,188000.0,52,High_Risk,4687.2,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Graduate,70300.0,Private,6.1,Startup,Rented,19600.0,4,3,0.0,0.0,4700.0,13900.0,11300.0,No,0.0,630.0,116700.0,43700.0,Education EMI,167000.0,38,High_Risk,6656.0,High_Risk,Eligible,False,True
48.0,Male,Married,Professional,94300.0,Private,4.7,Large Indian,Rented,21300.0,4,3,0.0,0.0,8400.0,21900.0,12900.0,No,0.0,611.0,702600.0,184300.0,Home Appliances EMI,255000.0,23,High_Risk,13112.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,48100.0,Government,0.5,MNC,Own,0.0,3,2,0.0,0.0,4900.0,14100.0,5500.0,No,0.0,757.0,112600.0,35100.0,Education EMI,327000.0,36,Eligible,14160.0,Eligible,High_Risk,False,True
48.0,Female,Married,Graduate,101500.0,Private,1.3,MNC,Family,0.0,4,3,0.0,0.0,8700.0,28700.0,11300.0,No,0.0,782.0,750200.0,359000.0,E-commerce Shopping EMI,172000.0,7,Eligible,34848.0,Eligible,High_Risk,False,True
27.0,Female,Single,Professional,66000.0,Private,0.5,Mid-size,Rented,18300.0,3,2,9600.0,0.0,5200.0,11400.0,5400.0,No,0.0,644.0,282400.0,116400.0,Education EMI,170000.0,41,Not_Eligible,5152.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,90300.0,Private,0.9,Large Indian,Rented,26200.0,4,3,3600.0,0.0,7400.0,23300.0,16600.0,No,0.0,753.0,379200.0,74000.0,Home Appliances EMI,74000.0,15,High_Risk,6336.0,High_Risk,Eligible,False,True
32.0,Male,Married,Graduate,51200.0,Government,6.5,MNC,Family,0.0,2,1,0.0,13200.0,3400.0,8800.0,3900.0,No,0.0,640.0,386000.0,120000.0,Education EMI,243000.0,28,High_Risk,10599.6,High_Risk,Not_Eligible,False,True
32.0,Female,Single,Post Graduate,104900.0,Government,4.3,Large Indian,Own,0.0,2,1,0.0,12000.0,13700.0,25300.0,13900.0,No,0.0,794.0,636700.0,373100.0,Personal Loan EMI,925000.0,45,High_Risk,29040.0,High_Risk,Not_Eligible,False,True
27.0,Male,Married,Professional,109700.0,Private,5.0,MNC,Rented,16700.0,3,2,0.0,15000.0,14900.0,18900.0,7100.0,No,0.0,725.0,242100.0,123300.0,Vehicle EMI,736000.0,67,Eligible,18550.0,Eligible,High_Risk,False,True
48.0,Male,Married,Professional,137100.0,Private,9.3,Mid-size,Family,0.0,4,3,0.0,0.0,12500.0,23600.0,12100.0,Yes,28900.0,638.0,640100.0,308900.0,Personal Loan EMI,320000.0,24,High_Risk,16800.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,High School,43100.0,Government,9.2,MNC,Family,0.0,2,1,2900.0,0.0,2900.0,8100.0,4500.0,No,0.0,820.0,281300.0,59000.0,Education EMI,218000.0,17,Eligible,17932.2,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,69900.0,Private,16.0,Mid-size,Rented,11500.0,3,2,0.0,0.0,9800.0,15000.0,12500.0,No,0.0,824.0,257000.0,98900.0,Education EMI,434000.0,41,Not_Eligible,12660.0,Not_Eligible,High_Risk,False,True
58.0,Female,Married,Professional,50800.0,Private,21.6,Mid-size,Family,0.0,3,2,0.0,19900.0,7500.0,11600.0,7100.0,No,0.0,663.0,223500.0,72100.0,Personal Loan EMI,82000.0,59,High_Risk,2350.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Post Graduate,35500.0,Government,9.8,Large Indian,Rented,6000.0,4,3,0.0,0.0,5300.0,7300.0,2400.0,No,0.0,782.0,231900.0,119600.0,Home Appliances EMI,213000.0,33,Eligible,10527.0,Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,36000.0,Government,0.7,Mid-size,Own,0.0,4,3,12300.0,0.0,2900.0,5600.0,4000.0,No,0.0,792.0,231100.0,67200.0,Home Appliances EMI,57000.0,11,Eligible,7392.0,Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,49400.0,Government,6.0,Small,Family,0.0,2,1,0.0,21800.0,3000.0,9300.0,5400.0,No,0.0,742.0,202400.0,53700.0,Home Appliances EMI,107000.0,26,High_Risk,5445.0,High_Risk,Not_Eligible,False,True
38.0,Male,Single,Graduate,68500.0,Private,3.5,MNC,Family,0.0,3,2,9900.0,10000.0,9800.0,11900.0,4000.0,No,0.0,753.0,127700.0,74100.0,E-commerce Shopping EMI,154000.0,17,High_Risk,10992.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,41900.0,Private,6.1,Large Indian,Own,0.0,4,3,0.0,9600.0,3100.0,7000.0,2800.0,No,0.0,747.0,250000.0,120900.0,Home Appliances EMI,219000.0,33,High_Risk,9700.0,High_Risk,Eligible,False,True
32.0,Male,Married,Post Graduate,46400.0,Private,2.1,MNC,Rented,10200.0,3,2,4300.0,0.0,5300.0,13700.0,4500.0,No,0.0,668.0,214700.0,71400.0,E-commerce Shopping EMI,55000.0,19,Eligible,4200.0,Eligible,High_Risk,False,True
48.0,Male,Married,Professional,146100.0,Private,8.9,MNC,Own,0.0,2,1,0.0,9000.0,18700.0,35800.0,7400.0,No,0.0,837.0,108200.0,62900.0,Personal Loan EMI,629000.0,21,High_Risk,36096.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,62200.0,Private,0.5,Mid-size,Own,0.0,2,1,6500.0,0.0,8700.0,11500.0,6800.0,No,0.0,618.0,465700.0,177800.0,Vehicle EMI,420000.0,68,High_Risk,10102.4,High_Risk,Eligible,False,True
38.0,Female,Single,Professional,101800.0,Private,6.1,Large Indian,Rented,20400.0,2,1,11700.0,0.0,7400.0,17900.0,10800.0,No,0.0,599.0,625600.0,311100.0,Home Appliances EMI,298000.0,25,High_Risk,14784.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Graduate,88700.0,Private,0.7,MNC,Rented,17000.0,2,1,13000.0,0.0,12300.0,24200.0,17600.0,No,0.0,726.0,656800.0,290800.0,Education EMI,50000.0,31,High_Risk,2024.0,High_Risk,Not_Eligible,False,True
27.0,Male,Single,Graduate,39800.0,Government,1.6,Mid-size,Rented,0.0,1,0,0.0,0.0,3500.0,8600.0,5500.0,No,0.0,746.0,85400.0,33400.0,Home Appliances EMI,158000.0,29,Not_Eligible,5050.0,Not_Eligible,Eligible,False,True
48.0,Male,Married,High School,89200.0,Government,1.1,Mid-size,Own,0.0,4,3,0.0,0.0,8500.0,20500.0,13800.0,No,0.0,679.0,479500.0,99300.0,E-commerce Shopping EMI,124000.0,7,High_Risk,23200.0,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,41900.0,Private,0.6,MNC,Own,0.0,3,2,8000.0,0.0,6100.0,7700.0,6500.0,No,0.0,770.0,68100.0,27400.0,Home Appliances EMI,80000.0,20,High_Risk,5222.4,High_Risk,Eligible,False,True
38.0,Male,Married,Post Graduate,38200.0,Government,16.0,MNC,Rented,7000.0,3,2,7500.0,0.0,2700.0,6400.0,3300.0,Yes,3800.0,747.0,287000.0,120300.0,E-commerce Shopping EMI,56000.0,22,High_Risk,3176.25,High_Risk,Eligible,False,True
48.0,Male,Married,High School,71200.0,Government,10.3,Large Indian,Own,0.0,4,3,11600.0,0.0,10700.0,15100.0,5500.0,Yes,13000.0,755.0,434000.0,254300.0,Personal Loan EMI,194000.0,43,Eligible,7775.46,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,95300.0,Self-employed,3.5,Large Indian,Own,0.0,3,2,5400.0,0.0,13400.0,21800.0,18900.0,Yes,19200.0,744.0,589100.0,311400.0,Personal Loan EMI,196000.0,59,High_Risk,5751.9,High_Risk,Eligible,False,True
58.0,Male,Married,Professional,110000.0,Private,26.3,Mid-size,Rented,32900.0,3,2,5900.0,0.0,14000.0,30700.0,20400.0,No,0.0,807.0,672900.0,275600.0,Home Appliances EMI,108000.0,35,High_Risk,4026.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Graduate,73600.0,Self-employed,1.8,Mid-size,Own,0.0,3,2,7400.0,0.0,7600.0,19300.0,4800.0,No,0.0,712.0,297200.0,142500.0,Education EMI,476000.0,37,Not_Eligible,15525.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,32200.0,Private,2.0,Startup,Rented,11300.0,3,2,0.0,0.0,2100.0,5700.0,2400.0,No,0.0,612.0,50900.0,20400.0,Home Appliances EMI,106000.0,36,Not_Eligible,3424.0,Not_Eligible,High_Risk,False,True
32.0,Female,Single,Post Graduate,138700.0,Private,0.5,Startup,Rented,43400.0,2,1,0.0,18600.0,19300.0,24600.0,24000.0,No,0.0,696.0,291600.0,155800.0,E-commerce Shopping EMI,53000.0,21,High_Risk,3520.0,High_Risk,Eligible,False,True
58.0,Female,Married,Graduate,62400.0,Government,9.8,Large Indian,Rented,16100.0,5,4,8500.0,0.0,4600.0,11800.0,3500.0,No,0.0,823.0,284000.0,124600.0,Vehicle EMI,619000.0,67,Not_Eligible,11814.0,Not_Eligible,High_Risk,False,True
38.0,Male,Married,Professional,83700.0,Private,2.3,Large Indian,Own,0.0,3,2,0.0,23800.0,6600.0,16200.0,4600.0,No,0.0,704.0,179100.0,55000.0,Education EMI,361000.0,34,Eligible,16250.0,Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,73100.0,Private,1.8,MNC,Rented,14800.0,1,0,0.0,0.0,10400.0,11600.0,8300.0,Yes,9400.0,702.0,157200.0,39700.0,Home Appliances EMI,87000.0,20,Eligible,6510.0,Eligible,High_Risk,False,True
48.0,Male,Single,Graduate,56900.0,Private,2.9,Large Indian,Family,0.0,2,1,0.0,0.0,8100.0,11500.0,7300.0,No,0.0,603.0,147500.0,41000.0,Personal Loan EMI,225000.0,24,High_Risk,12000.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,100800.0,Government,2.8,MNC,Rented,17700.0,4,3,0.0,21300.0,5300.0,25800.0,15600.0,No,0.0,772.0,432500.0,168000.0,Personal Loan EMI,227000.0,31,Not_Eligible,9060.0,Not_Eligible,High_Risk,False,True
27.0,Female,Single,Graduate,59300.0,Private,0.9,Startup,Family,0.0,1,0,0.0,0.0,4200.0,17100.0,9500.0,No,0.0,675.0,350600.0,106500.0,Home Appliances EMI,179000.0,20,High_Risk,11400.0,High_Risk,Eligible,False,True
32.0,Female,Married,Graduate,75800.0,Government,0.5,Startup,Family,0.0,2,1,0.0,0.0,6400.0,11900.0,9700.0,No,0.0,819.0,145600.0,76800.0,Personal Loan EMI,463000.0,30,High_Risk,22944.0,High_Risk,Eligible,False,True
32.0,Male,Married,Professional,30000.0,Government,2.9,Mid-size,Family,0.0,2,1,4000.0,0.0,3800.0,5400.0,1900.0,No,0.0,701.0,148100.0,82600.0,Personal Loan EMI,230000.0,46,Eligible,8940.0,Eligible,High_Risk,False,True
38.0,Male,Married,High School,42200.0,Private,5.3,Small,Own,0.0,3,2,0.0,0.0,4700.0,8300.0,7800.0,No,0.0,773.0,231700.0,138500.0,Personal Loan EMI,233000.0,21,Not_Eligible,12840.0,Not_Eligible,High_Risk,False,True
32.0,Female,Married,Graduate,67500.0,Private,1.6,MNC,Family,0.0,2,1,0.0,10800.0,4300.0,15300.0,11000.0,No,0.0,759.0,500300.0,187900.0,Home Appliances EMI,263000.0,23,Eligible,17226.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,58900.0,Government,14.8,MNC,Rented,15800.0,3,2,7900.0,0.0,3200.0,12600.0,7100.0,No,0.0,840.0,36000.0,10100.0,Education EMI,148000.0,35,Eligible,6494.4,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,51700.0,Private,8.7,Large Indian,Rented,14300.0,4,3,0.0,8500.0,3800.0,8800.0,6900.0,No,0.0,717.0,371800.0,84200.0,E-commerce Shopping EMI,106000.0,15,High_Risk,7920.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Graduate,45600.0,Private,0.5,MNC,Family,0.0,3,2,0.0,0.0,3400.0,9100.0,8000.0,No,0.0,650.0,117500.0,35800.0,Personal Loan EMI,286000.0,55,Eligible,10040.0,Eligible,High_Risk,False,True
48.0,Female,Married,Graduate,18000.0,Private,7.2,Startup,Rented,2800.0,2,1,0.0,0.0,1800.0,5300.0,1500.0,No,0.0,839.0,42800.0,22500.0,Home Appliances EMI,44000.0,13,High_Risk,3960.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,53200.0,Private,6.3,Startup,Family,0.0,3,2,0.0,0.0,4200.0,11700.0,3600.0,No,0.0,759.0,49200.0,16600.0,E-commerce Shopping EMI,63000.0,4,Not_Eligible,16176.0,Not_Eligible,High_Risk,False,True
48.0,Male,Married,Professional,161300.0,Self-employed,26.0,MNC,Rented,49500.0,4,3,5200.0,6600.0,16900.0,34900.0,26100.0,No,0.0,769.0,1056100.0,545900.0,Home Appliances EMI,184000.0,16,High_Risk,13127.4,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,56600.0,Private,1.1,Large Indian,Own,0.0,3,2,13600.0,0.0,6000.0,12100.0,10800.0,No,0.0,685.0,332100.0,183800.0,Home Appliances EMI,88000.0,13,Not_Eligible,7050.0,Not_Eligible,High_Risk,False,True
58.0,female,Married,Graduate,84200.0,Private,25.7,Startup,Rented,25400.0,3,2,7800.0,0.0,9600.0,14100.0,9800.0,No,0.0,804.0,198600.0,48400.0,Education EMI,139000.0,15,High_Risk,10500.0,High_Risk,Not_Eligible,False,True
27.0,Male,Single,Post Graduate,101200.0,Private,1.3,Mid-size,Rented,26000.0,1,0,0.0,0.0,8200.0,19600.0,7400.0,Yes,17100.0,746.0,250400.0,85000.0,Home Appliances EMI,139000.0,25,Eligible,8015.0,Eligible,High_Risk,False,True
38.0,Male,Married,Graduate,40600.0,Private,1.3,MNC,Rented,10400.0,3,2,0.0,0.0,2100.0,7200.0,6300.0,No,0.0,750.0,207900.0,112600.0,Home Appliances EMI,157000.0,26,Eligible,8760.0,Eligible,High_Risk,False,True
32.0,Male,Married,Graduate,72200.0,Private,1.0,Large Indian,Rented,19400.0,4,3,0.0,0.0,4000.0,10900.0,9700.0,No,0.0,632.0,455400.0,240900.0,Personal Loan EMI,350000.0,42,High_Risk,12408.0,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Post Graduate,78700.0,Government,4.9,Large Indian,Own,0.0,3,2,9600.0,0.0,5200.0,22200.0,14300.0,No,0.0,701.0,316800.0,67300.0,Vehicle EMI,596000.0,58,Eligible,18084.0,Eligible,High_Risk,False,True
48.0,Male,Single,Graduate,26600.0,Private,0.8,Mid-size,Own,0.0,2,1,5200.0,0.0,2700.0,7500.0,3900.0,No,0.0,749.0,209200.0,42800.0,E-commerce Shopping EMI,46000.0,20,High_Risk,3212.0,High_Risk,Eligible,False,True
58.0,Female,Married,Post Graduate,138500.0,Private,3.8,Large Indian,Family,0.0,4,3,11800.0,0.0,17000.0,26600.0,22000.0,No,0.0,702.0,823200.0,332200.0,Education EMI,332000.0,11,Not_Eligible,30550.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,28300.0,Government,9.4,MNC,Own,0.0,4,3,0.0,0.0,2200.0,5900.0,1700.0,Yes,8300.0,599.0,82400.0,22700.0,E-commerce Shopping EMI,54000.0,23,High_Risk,3141.6,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Graduate,58400.0,Private,7.4,MNC,Own,0.0,2,1,0.0,0.0,5700.0,10400.0,11600.0,No,0.0,639.0,267800.0,132100.0,E-commerce Shopping EMI,127000.0,14,High_Risk,12280.0,High_Risk,Eligible,False,True
