age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_class,predicted_class,prediction_correct,error_type,actual_high_risk,predicted_high_risk
27.0,Male,Single,Graduate,35500.0,Private,3.1,Large Indian,Rented,7300.0,1,0,0.0,0.0,3500.0,9100.0,6800.0,Yes,9100.0,712.0,148000.0,58500.0,Education EMI,231000.0,16,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Professional,54000.0,Government,10.2,Mid-size,Rented,10400.0,4,3,12200.0,0.0,5800.0,15000.0,8400.0,No,0.0,795.0,124700.0,46000.0,Education EMI,266000.0,27,Not_Eligible,1452.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,51300.0,Self-employed,16.4,Small,Own,0.0,5,4,0.0,7900.0,7200.0,15300.0,6900.0,No,0.0,749.0,179200.0,72200.0,Education EMI,125000.0,29,High_Risk,6300.0,High_Risk,Eligible,False,High_Risk -> Eligible,True,False
27.0,Female,Single,Post Graduate,112600.0,Private,0.5,Mid-size,Rented,34700.0,1,0,0.0,0.0,9800.0,29100.0,8000.0,Yes,23400.0,677.0,228700.0,52500.0,Education EMI,230000.0,15,Not_Eligible,2128.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,33100.0,Private,0.6,Startup,Family,0.0,4,3,13300.0,24800.0,3400.0,9500.0,2800.0,Yes,5000.0,637.0,76600.0,44600.0,E-commerce Shopping EMI,127000.0,22,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,26100.0,Private,9.0,Small,Family,0.0,3,2,10200.0,20900.0,2000.0,6600.0,2700.0,No,0.0,728.0,42500.0,11300.0,Personal Loan EMI,886000.0,23,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,60300.0,Private,2.9,Startup,Own,0.0,4,3,0.0,0.0,8500.0,9400.0,10200.0,No,0.0,822.0,209400.0,94000.0,Home Appliances EMI,176000.0,10,High_Risk,19320.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
48.0,Male,Married,Professional,38100.0,Self-employed,3.6,Large Indian,Rented,11900.0,4,3,14800.0,23600.0,3200.0,8700.0,6600.0,Yes,9700.0,575.0,293700.0,157900.0,E-commerce Shopping EMI,170000.0,21,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,81100.0,Private,1.4,MNC,Rented,13800.0,4,3,11300.0,0.0,11600.0,17400.0,12200.0,No,0.0,671.0,473300.0,154800.0,E-commerce Shopping EMI,171000.0,5,Not_Eligible,7400.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,High School,84200.0,Private,1.6,MNC,Rented,25700.0,5,4,14200.0,0.0,8100.0,13700.0,10500.0,No,0.0,744.0,47000.0,17300.0,Personal Loan EMI,831000.0,18,Not_Eligible,4800.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,52500.0,Private,2.5,Large Indian,Rented,17900.0,4,3,12800.0,0.0,5900.0,10600.0,6400.0,No,0.0,730.0,353600.0,204400.0,Education EMI,348000.0,33,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,71800.0,Private,0.7,MNC,Own,0.0,3,2,10200.0,0.0,8900.0,20700.0,12500.0,Yes,18900.0,613.0,500600.0,211600.0,Personal Loan EMI,818000.0,53,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,37800.0,Private,1.1,Mid-size,Family,0.0,3,2,4700.0,0.0,2700.0,6500.0,6900.0,No,0.0,671.0,156000.0,43200.0,Personal Loan EMI,663000.0,21,Not_Eligible,8500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,82300.0,Private,15.8,MNC,Own,0.0,2,1,0.0,19900.0,10800.0,19100.0,4700.0,No,0.0,716.0,304500.0,182200.0,Vehicle EMI,1450000.0,51,Not_Eligible,13900.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,57300.0,Private,9.7,Mid-size,Own,0.0,3,2,12500.0,0.0,7700.0,9000.0,5800.0,No,0.0,712.0,208000.0,66200.0,Home Appliances EMI,139000.0,33,Eligible,11150.0,Eligible,Eligible,True,Correct,False,False
32.0,Female,Married,Professional,34500.0,Government,2.6,Mid-size,Own,0.0,3,2,0.0,0.0,4400.0,9300.0,5100.0,No,0.0,690.0,59300.0,23100.0,Education EMI,303000.0,9,Not_Eligible,6280.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,44500.0,Private,2.7,Large Indian,Own,0.0,1,0,0.0,0.0,4100.0,8100.0,8600.0,No,0.0,663.0,90500.0,22400.0,Personal Loan EMI,802000.0,35,Not_Eligible,11850.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Post Graduate,19500.0,Government,15.1,Mid-size,Family,0.0,3,2,8500.0,0.0,2700.0,5500.0,3000.0,No,0.0,753.0,89500.0,36100.0,Vehicle EMI,1213000.0,35,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,69600.0,Private,1.6,Large Indian,Family,0.0,3,2,10200.0,9400.0,8800.0,20100.0,6300.0,Yes,14700.0,563.0,288300.0,74400.0,Personal Loan EMI,307000.0,18,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,46200.0,Government,9.6,Mid-size,Own,0.0,5,4,0.0,0.0,6500.0,8000.0,4300.0,Yes,9600.0,826.0,346100.0,177600.0,Education EMI,437000.0,46,Not_Eligible,9045.96,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,60500.0,Private,2.6,Startup,Own,0.0,3,2,11000.0,0.0,4000.0,15500.0,8600.0,No,0.0,812.0,325000.0,111600.0,E-commerce Shopping EMI,99000.0,19,Eligible,12840.0,Eligible,Eligible,True,Correct,False,False
58.0,Female,Married,Professional,79700.0,Private,15.3,Small,Own,0.0,4,3,6000.0,0.0,7400.0,23000.0,14400.0,Yes,10900.0,671.0,227100.0,92700.0,Personal Loan EMI,84000.0,30,Eligible,6300.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Single,Post Graduate,37200.0,Private,1.7,Startup,Own,0.0,3,2,9500.0,0.0,2200.0,6800.0,6200.0,Yes,6400.0,669.0,278100.0,124600.0,Personal Loan EMI,407000.0,52,Not_Eligible,2348.5,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Single,Graduate,47200.0,Private,0.5,MNC,Rented,12700.0,1,0,0.0,0.0,6100.0,7700.0,9200.0,Yes,12000.0,638.0,287100.0,114300.0,Education EMI,386000.0,44,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,52500.0,Private,0.6,Mid-size,Own,0.0,2,1,13200.0,20800.0,6000.0,14100.0,7500.0,No,0.0,660.0,218400.0,98100.0,Home Appliances EMI,274000.0,35,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,144300.0,Private,0.7,Large Indian,Rented,39600.0,3,2,13900.0,0.0,21400.0,39700.0,13300.0,No,0.0,770.0,769400.0,458700.0,Vehicle EMI,839000.0,58,Not_Eligible,7872.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,111100.0,Self-employed,1.4,Mid-size,Own,0.0,5,4,0.0,0.0,10500.0,33300.0,7400.0,No,0.0,572.0,608800.0,233000.0,Personal Loan EMI,673000.0,57,High_Risk,21564.0,High_Risk,Eligible,False,High_Risk -> Eligible,True,False
58.0,Female,Married,Graduate,83500.0,Private,21.3,MNC,Own,0.0,4,3,4400.0,0.0,5000.0,23000.0,13400.0,No,0.0,738.0,385900.0,172900.0,Home Appliances EMI,64000.0,29,Eligible,18850.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,63300.0,Government,1.9,MNC,Family,0.0,3,2,7900.0,0.0,8800.0,14100.0,11200.0,No,0.0,799.0,444400.0,140900.0,Personal Loan EMI,345000.0,27,Not_Eligible,14058.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Single,Graduate,62800.0,Private,15.0,Mid-size,Rented,14500.0,2,1,10800.0,6700.0,6600.0,10500.0,10400.0,Yes,10200.0,671.0,53600.0,19100.0,Personal Loan EMI,578000.0,53,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,28300.0,Private,0.6,Small,Rented,4800.0,3,2,2500.0,0.0,1600.0,5700.0,4200.0,Yes,6400.0,680.0,193600.0,49100.0,Vehicle EMI,591000.0,53,Not_Eligible,954.8,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,28000.0,Private,7.0,Large Indian,Own,0.0,3,2,9700.0,0.0,2000.0,5100.0,2400.0,Yes,7700.0,682.0,205000.0,100700.0,E-commerce Shopping EMI,127000.0,14,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,81000.0,Private,7.9,Startup,Rented,15700.0,3,2,12300.0,0.0,8000.0,19100.0,9300.0,No,0.0,831.0,295900.0,81400.0,Education EMI,268000.0,15,Not_Eligible,9960.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,37000.0,Government,7.1,Large Indian,Family,0.0,3,2,0.0,0.0,4500.0,8700.0,2700.0,No,0.0,737.0,217600.0,70800.0,Personal Loan EMI,445000.0,38,Not_Eligible,11605.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,74000.0,Private,8.2,Large Indian,Rented,21600.0,3,2,13400.0,0.0,9600.0,19700.0,7000.0,Yes,15600.0,697.0,242700.0,84600.0,Education EMI,173000.0,31,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Professional,27300.0,Private,2.0,Startup,Own,0.0,4,3,0.0,15200.0,3300.0,5600.0,1900.0,No,0.0,790.0,78500.0,44000.0,E-commerce Shopping EMI,200000.0,8,Not_Eligible,780.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,45000.0,Private,0.5,MNC,Family,0.0,4,3,0.0,0.0,3600.0,7300.0,3700.0,Yes,6900.0,656.0,126400.0,41700.0,Personal Loan EMI,205000.0,54,High_Risk,6580.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
32.0,Male,Married,Professional,150800.0,Private,0.5,MNC,Own,0.0,4,3,11600.0,0.0,19300.0,34000.0,22100.0,No,0.0,816.0,974500.0,430300.0,E-commerce Shopping EMI,45000.0,20,Eligible,33686.4,Eligible,Eligible,True,Correct,False,False
32.0,Female,Married,High School,30800.0,Private,1.7,Large Indian,Own,0.0,4,3,9500.0,0.0,2000.0,9100.0,5300.0,Yes,4900.0,664.0,145900.0,62200.0,Education EMI,159000.0,47,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,39400.0,Private,2.0,Mid-size,Rented,7500.0,2,1,0.0,0.0,3200.0,8800.0,7600.0,No,0.0,701.0,64900.0,14700.0,E-commerce Shopping EMI,127000.0,19,Not_Eligible,4920.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,40300.0,Government,5.0,Large Indian,Own,0.0,1,0,0.0,0.0,3300.0,7600.0,5400.0,No,0.0,727.0,235500.0,85100.0,Personal Loan EMI,604000.0,30,Not_Eligible,13200.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,47200.0,Private,11.0,Large Indian,Own,0.0,3,2,12100.0,0.0,5400.0,9700.0,4900.0,Yes,4800.0,710.0,68500.0,22600.0,Education EMI,100000.0,9,Not_Eligible,2884.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,High School,28200.0,Private,0.5,Large Indian,Own,0.0,3,2,5800.0,0.0,2600.0,7000.0,3300.0,No,0.0,613.0,42100.0,22800.0,E-commerce Shopping EMI,169000.0,3,Not_Eligible,2432.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,23100.0,Government,13.9,MNC,Own,0.0,3,2,0.0,0.0,2500.0,6100.0,1200.0,Yes,4200.0,645.0,71500.0,18000.0,Education EMI,149000.0,43,Not_Eligible,2802.8,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,42800.0,Private,5.1,MNC,Family,0.0,2,1,6900.0,0.0,4200.0,11900.0,3400.0,Yes,9800.0,700.0,262700.0,143800.0,Education EMI,376000.0,35,Not_Eligible,2541.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,73400.0,Self-employed,2.8,MNC,Rented,16300.0,3,2,12400.0,15400.0,8500.0,11100.0,7500.0,Yes,17300.0,721.0,325200.0,83800.0,Vehicle EMI,1231000.0,29,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,62700.0,Government,15.9,Mid-size,Rented,16000.0,4,3,14700.0,0.0,4600.0,11500.0,8000.0,Yes,18200.0,610.0,155600.0,73000.0,Education EMI,173000.0,33,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Professional,118800.0,Private,1.2,MNC,Family,0.0,1,0,0.0,0.0,8900.0,32300.0,15800.0,No,0.0,706.0,744000.0,221200.0,Home Appliances EMI,85000.0,27,Eligible,33990.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,39900.0,Private,10.0,MNC,Own,16309.0,2,1,12600.0,20100.0,5000.0,9300.0,7100.0,Yes,7700.0,688.0,169500.0,89800.0,Vehicle EMI,1011000.0,76,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,41500.0,Self-employed,7.8,Large Indian,Rented,11500.0,4,3,12800.0,8700.0,5900.0,8500.0,7600.0,No,0.0,701.0,21600.0,12700.0,Personal Loan EMI,521000.0,25,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,41100.0,Private,8.5,Small,Own,0.0,5,4,8900.0,0.0,5900.0,7700.0,6700.0,Yes,7400.0,717.0,240400.0,133400.0,Vehicle EMI,1003000.0,21,Not_Eligible,1575.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,High School,61800.0,Government,2.2,Mid-size,Own,0.0,4,3,11300.0,8200.0,6400.0,15600.0,6100.0,No,0.0,694.0,472700.0,259900.0,Personal Loan EMI,103000.0,42,Eligible,7810.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,High School,17800.0,Private,8.0,Large Indian,Rented,2700.0,4,3,2900.0,0.0,1200.0,3200.0,1200.0,No,0.0,705.0,25100.0,5100.0,E-commerce Shopping EMI,53000.0,9,Not_Eligible,2640.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,Professional,132200.0,Private,0.5,Mid-size,Own,0.0,1,0,0.0,0.0,15600.0,39300.0,24200.0,No,0.0,761.0,690800.0,390200.0,Home Appliances EMI,64000.0,31,Eligible,25488.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Single,Post Graduate,23400.0,Private,4.3,Mid-size,Family,0.0,1,0,0.0,0.0,2400.0,5300.0,2900.0,No,0.0,635.0,163500.0,53400.0,Home Appliances EMI,74000.0,12,Not_Eligible,5632.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,64000.0,Private,3.7,Startup,Own,0.0,1,0,0.0,0.0,9300.0,14800.0,12300.0,Yes,10600.0,656.0,262300.0,124600.0,Home Appliances EMI,119000.0,20,Not_Eligible,5950.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,36300.0,Private,2.2,Mid-size,Rented,6800.0,4,3,0.0,0.0,4700.0,9200.0,2800.0,Yes,7500.0,626.0,21800.0,5700.0,Vehicle EMI,1123000.0,63,Not_Eligible,1187.2,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,85600.0,Private,2.6,MNC,Rented,27400.0,3,2,0.0,0.0,8500.0,18300.0,14900.0,No,0.0,800.0,235800.0,140600.0,E-commerce Shopping EMI,186000.0,21,Not_Eligible,9900.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,High School,16000.0,Private,6.1,Mid-size,Own,0.0,1,0,0.0,0.0,1900.0,3800.0,2200.0,No,0.0,784.0,43500.0,22000.0,Personal Loan EMI,361000.0,47,Not_Eligible,4860.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,94700.0,Private,18.3,Small,Family,0.0,3,2,0.0,0.0,8200.0,26800.0,8200.0,Yes,27100.0,685.0,274200.0,154600.0,Home Appliances EMI,221000.0,13,Not_Eligible,8540.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,65000.0,Government,0.5,Small,Own,0.0,1,0,0.0,0.0,6100.0,15900.0,4100.0,Yes,18800.0,653.0,487500.0,192000.0,Personal Loan EMI,878000.0,60,Not_Eligible,7738.5,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,50600.0,Private,25.3,Mid-size,Own,0.0,3,2,0.0,0.0,2600.0,10400.0,4300.0,No,0.0,792.0,148700.0,81700.0,Education EMI,55000.0,9,Eligible,19980.0,Eligible,Eligible,True,Correct,False,False
32.0,Female,Married,Professional,48900.0,Private,3.0,Mid-size,Rented,10300.0,5,4,9100.0,0.0,5300.0,13000.0,8800.0,No,0.0,703.0,71700.0,32000.0,Vehicle EMI,1348000.0,14,Not_Eligible,960.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,95300.0,Private,1.9,Large Indian,Rented,18000.0,3,2,13600.0,0.0,6000.0,14500.0,16800.0,Yes,18500.0,647.0,228500.0,72600.0,Education EMI,388000.0,42,Not_Eligible,2212.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Graduate,47600.0,Private,5.2,Startup,Family,0.0,2,1,12800.0,0.0,3400.0,8200.0,7500.0,No,0.0,640.0,239500.0,73400.0,Vehicle EMI,120000.0,15,Not_Eligible,6280.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Professional,92700.0,Private,2.8,MNC,Rented,29200.0,2,1,0.0,16800.0,10400.0,21000.0,14400.0,No,0.0,742.0,421600.0,131500.0,Vehicle EMI,515000.0,75,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Post Graduate,26000.0,Private,1.8,Large Indian,Family,0.0,3,2,7200.0,24700.0,3500.0,7800.0,4600.0,No,0.0,564.0,21800.0,6400.0,Home Appliances EMI,250000.0,18,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Professional,103100.0,Private,1.0,Small,Family,0.0,2,1,11600.0,0.0,5900.0,19900.0,10900.0,No,0.0,667.0,586500.0,158000.0,Vehicle EMI,1215000.0,40,Not_Eligible,27400.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,107700.0,Government,0.5,Large Indian,Family,0.0,3,2,7200.0,0.0,13900.0,30500.0,18400.0,Yes,27600.0,783.0,725400.0,189700.0,Education EMI,395000.0,48,Not_Eligible,4666.2,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Post Graduate,45300.0,Government,1.4,Mid-size,Rented,10100.0,4,3,2500.0,0.0,3700.0,7900.0,6400.0,No,0.0,673.0,187500.0,51600.0,Education EMI,384000.0,28,Not_Eligible,7350.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,52100.0,Private,26.0,Large Indian,Rented,17100.0,4,3,0.0,22900.0,3300.0,15200.0,8400.0,No,0.0,724.0,158200.0,56000.0,Personal Loan EMI,683000.0,48,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,38700.0,Government,5.6,Startup,Own,0.0,3,2,0.0,0.0,4500.0,9300.0,3700.0,No,0.0,813.0,126300.0,60300.0,Vehicle EMI,1154000.0,43,Not_Eligible,13992.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,52600.0,Private,0.5,Large Indian,Family,0.0,3,2,5000.0,0.0,5800.0,13100.0,8500.0,No,0.0,648.0,139000.0,52200.0,Home Appliances EMI,273000.0,23,Not_Eligible,6464.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Post Graduate,55700.0,Government,2.0,MNC,Own,0.0,4,3,11100.0,0.0,3600.0,8900.0,10100.0,No,0.0,678.0,152000.0,83800.0,Home Appliances EMI,175000.0,13,Not_Eligible,11000.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,64200.0,Government,2.6,Large Indian,Own,0.0,3,2,4500.0,0.0,9600.0,12100.0,5600.0,Yes,7400.0,682.0,423100.0,97300.0,Home Appliances EMI,181000.0,6,Not_Eligible,9625.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,48400.0,Government,0.5,Mid-size,Rented,12700.0,4,3,0.0,0.0,6500.0,7300.0,4500.0,Yes,9500.0,673.0,33100.0,12900.0,E-commerce Shopping EMI,94000.0,22,Not_Eligible,2212.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,51900.0,Private,26.0,Large Indian,Rented,13900.0,3,2,14300.0,14600.0,5000.0,12400.0,6300.0,No,0.0,754.0,114000.0,56100.0,Personal Loan EMI,698000.0,13,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,76200.0,Private,3.2,MNC,Rented,16300.0,4,3,14400.0,8600.0,8300.0,18900.0,7000.0,No,0.0,780.0,463000.0,161700.0,Vehicle EMI,495000.0,52,Not_Eligible,1782.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Post Graduate,43000.0,Private,4.8,MNC,Own,0.0,4,3,6400.0,0.0,2500.0,11900.0,8100.0,No,0.0,706.0,326400.0,148000.0,E-commerce Shopping EMI,58000.0,21,Eligible,7755.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,64300.0,Private,6.8,Large Indian,Rented,11700.0,4,3,2800.0,0.0,9600.0,14800.0,3700.0,Yes,9400.0,721.0,137000.0,31900.0,Home Appliances EMI,126000.0,16,Not_Eligible,4305.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,High School,54900.0,Government,1.5,Startup,Rented,8600.0,2,1,0.0,0.0,5000.0,12200.0,5000.0,No,0.0,850.0,276700.0,104100.0,Personal Loan EMI,203000.0,37,Eligible,14460.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,73500.0,Private,10.0,MNC,Own,0.0,3,2,2500.0,0.0,8000.0,11900.0,8600.0,Yes,17500.0,664.0,40300.0,22900.0,Vehicle EMI,357000.0,71,High_Risk,7000.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
32.0,Male,Married,Graduate,29300.0,Private,5.3,Mid-size,Own,0.0,3,2,0.0,0.0,3500.0,8300.0,3600.0,Yes,5400.0,762.0,195900.0,46000.0,Education EMI,229000.0,16,Not_Eligible,3570.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,Graduate,48900.0,Private,16.0,MNC,Rented,10800.0,2,1,11000.0,19700.0,6100.0,9000.0,3500.0,No,0.0,682.0,202700.0,57500.0,E-commerce Shopping EMI,48000.0,14,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,40400.0,Private,1.6,Large Indian,Own,0.0,2,1,0.0,0.0,3700.0,11300.0,6400.0,No,0.0,668.0,174600.0,80400.0,Vehicle EMI,980000.0,52,Not_Eligible,9500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,35100.0,Private,1.2,Mid-size,Rented,9300.0,2,1,7800.0,0.0,3800.0,7100.0,4600.0,No,0.0,755.0,221600.0,59200.0,Home Appliances EMI,258000.0,19,Not_Eligible,1650.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,27800.0,Government,2.2,Large Indian,Family,0.0,3,2,0.0,0.0,3800.0,5300.0,4200.0,No,0.0,777.0,130100.0,27800.0,Vehicle EMI,360000.0,54,High_Risk,8700.0,High_Risk,High_Risk,True,Correct,True,True
32.0,Female,Married,Professional,74000.0,Private,0.5,Startup,Family,0.0,3,2,5300.0,14600.0,8400.0,11200.0,7500.0,No,0.0,706.0,131900.0,49400.0,E-commerce Shopping EMI,166000.0,11,Not_Eligible,8640.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,46200.0,Private,2.7,Large Indian,Own,0.0,3,2,0.0,14600.0,6400.0,7600.0,8800.0,Yes,5000.0,657.0,211800.0,86900.0,Personal Loan EMI,722000.0,20,Not_Eligible,1330.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Professional,44600.0,Private,5.4,Startup,Family,0.0,4,3,5100.0,0.0,4500.0,8400.0,3400.0,No,0.0,657.0,294300.0,89600.0,E-commerce Shopping EMI,91000.0,14,Eligible,12760.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Married,Post Graduate,56500.0,Private,0.7,Mid-size,Own,0.0,2,1,13300.0,0.0,4700.0,12800.0,9700.0,No,0.0,721.0,103600.0,50700.0,E-commerce Shopping EMI,167000.0,12,Not_Eligible,5120.0,Not_Eligible,Not_Eligible,True,Correct,False,False
49.0,Female,Married,Post Graduate,80932.0,Private,13.3,Large Indian,Rented,23300.0,3,2,2100.0,0.0,9000.0,23600.0,7000.0,No,0.0,839.0,611700.0,159100.0,Education EMI,277000.0,35,Not_Eligible,9438.0,Not_Eligible,High_Risk,False,Not_Eligible -> High_Risk,False,True
